"id","userId","sessionId","userQuestion","aiResponse","context","responseTime","rating","timestamp","createdAt"
"cmifyj83e0jdi2o7ggiyn4z7x","cmifyiskj001w2o7g0xs6vqdo","SESSION-0000014","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1153,,"2025-10-30T23:04:48.617Z","2025-11-26T12:04:48.699Z"
"cmifyj83f0jdk2o7g43uyrl91","cmifyiskk001x2o7g1ee0ekrh","SESSION-0000014","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2916,,"2025-11-14T12:04:48.617Z","2025-11-26T12:04:48.700Z"
"cmifyj83g0jdm2o7g1kl0gmyt","cmifyiskl001y2o7gi3awrzpi","SESSION-0000015","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""MALAM"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",532,5,"2025-11-19T17:04:48.617Z","2025-11-26T12:04:48.701Z"
"cmifyj83h0jdo2o7gaxtgg2g5","cmifyiskn001z2o7gbhq437a6","SESSION-0000015","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",561,2,"2025-11-23T10:04:48.617Z","2025-11-26T12:04:48.702Z"
"cmifyj83j0jdq2o7giwzyhbv2","cmifyisko00202o7gkwfpplul","SESSION-0000015","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2563,1,"2025-11-08T02:04:48.617Z","2025-11-26T12:04:48.703Z"
"cmifyj83k0jds2o7gmjckos9s","cmifyiskp00212o7g7ffvv8lu","SESSION-0000015","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2509,1,"2025-11-12T22:04:48.617Z","2025-11-26T12:04:48.704Z"
"cmifyj83l0jdu2o7g37yjhdqv","cmifyiskq00222o7guoskjy4h","SESSION-0000015","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1524,,"2025-11-06T22:04:48.617Z","2025-11-26T12:04:48.705Z"
"cmifyj83m0jdw2o7gtcc9ujdy","cmifyisks00232o7gj1vi3xnb","SESSION-0000016","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1084,2,"2025-11-07T05:04:48.617Z","2025-11-26T12:04:48.707Z"
"cmifyj83n0jdy2o7gdfbk0a9u","cmifyiskt00242o7g3k0bcsyq","SESSION-0000016","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2874,,"2025-11-11T16:04:48.617Z","2025-11-26T12:04:48.708Z"
"cmifyj83o0je02o7gj4cgghlj","cmifyiskv00252o7g3naivy0e","SESSION-0000016","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2695,2,"2025-11-08T00:04:48.617Z","2025-11-26T12:04:48.709Z"
"cmifyj83p0je22o7ga1528iez","cmifyiskw00262o7gkz4rljx8","SESSION-0000016","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1540,3,"2025-11-17T06:04:48.617Z","2025-11-26T12:04:48.710Z"
"cmifyj83q0je42o7g48slppeo","cmifyiskx00272o7g35ovtq80","SESSION-0000016","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1458,1,"2025-11-19T22:04:48.617Z","2025-11-26T12:04:48.711Z"
"cmifyj83r0je62o7gukdr3s0w","cmifyisky00282o7gomxdrby1","SESSION-0000017","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1726,2,"2025-11-17T02:04:48.617Z","2025-11-26T12:04:48.712Z"
"cmifyj83s0je82o7g2rxsgv8l","cmifyiskz00292o7gafhzeaj8","SESSION-0000017","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""MALAM"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2276,,"2025-11-11T19:04:48.617Z","2025-11-26T12:04:48.713Z"
"cmifyj83t0jea2o7grn1cgl52","cmifyisl0002a2o7guuavwj2j","SESSION-0000017","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2033,1,"2025-11-08T23:04:48.617Z","2025-11-26T12:04:48.714Z"
"cmifyj83u0jec2o7grbuxowux","cmifyisl1002b2o7gmnvyn2xo","SESSION-0000017","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",906,,"2025-11-19T10:04:48.617Z","2025-11-26T12:04:48.715Z"
"cmifyj83v0jee2o7gan5lcjw8","cmifyisl3002c2o7gkjdw9c98","SESSION-0000017","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1413,1,"2025-11-07T04:04:48.617Z","2025-11-26T12:04:48.716Z"
"cmifyj83w0jeg2o7g26bfl9y5","cmifyisl4002d2o7gwe27whyk","SESSION-0000018","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1657,1,"2025-11-16T12:04:48.617Z","2025-11-26T12:04:48.717Z"
"cmifyj83y0jei2o7g8x9swpv4","cmifyisl5002e2o7g1cqdppop","SESSION-0000018","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2495,2,"2025-11-08T01:04:48.617Z","2025-11-26T12:04:48.718Z"
"cmifyj83z0jek2o7g4km9vv0y","cmifyisl6002f2o7g6oqfc4ez","SESSION-0000018","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1503,,"2025-11-23T21:04:48.617Z","2025-11-26T12:04:48.719Z"
"cmifyj8400jem2o7gwgap2nmr","cmifyisl7002g2o7gy3wmu2p2","SESSION-0000018","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",748,2,"2025-11-14T06:04:48.617Z","2025-11-26T12:04:48.720Z"
"cmifyj8410jeo2o7g7x3rwcu6","cmifyisl8002h2o7gjboicjd3","SESSION-0000018","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1060,,"2025-11-12T16:04:48.617Z","2025-11-26T12:04:48.722Z"
"cmifyj8420jeq2o7g33v3cr30","cmifyisla002i2o7gz842ludt","SESSION-0000019","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1839,,"2025-11-05T18:04:48.617Z","2025-11-26T12:04:48.723Z"
"cmifyj8430jes2o7gw0nmtlwp","cmifyislb002j2o7g5q6mb8ry","SESSION-0000019","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1561,,"2025-11-02T13:04:48.617Z","2025-11-26T12:04:48.724Z"
"cmifyj8450jeu2o7ggwpe6ayl","cmifyislc002k2o7gr4p5ynp5","SESSION-0000019","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1056,,"2025-11-26T06:04:48.617Z","2025-11-26T12:04:48.725Z"
"cmifyj8460jew2o7gfcpv4u64","cmifyisld002l2o7ghtbw7crc","SESSION-0000019","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1246,2,"2025-11-23T00:04:48.617Z","2025-11-26T12:04:48.726Z"
"cmifyj8470jey2o7grfi5oixj","cmifyisle002m2o7g7k9djgek","SESSION-0000019","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2766,1,"2025-11-20T03:04:48.617Z","2025-11-26T12:04:48.727Z"
"cmifyj8480jf02o7gaevs5ty0","cmifyislf002n2o7g3segl1a4","SESSION-0000020","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1552,5,"2025-11-08T15:04:48.617Z","2025-11-26T12:04:48.728Z"
"cmifyj8490jf22o7gvx6totak","cmifyislg002o2o7ggb36tox6","SESSION-0000020","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""MALAM"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2341,,"2025-11-15T16:04:48.617Z","2025-11-26T12:04:48.729Z"
"cmifyj84a0jf42o7gubpbm849","cmifyislh002p2o7gruv08wnn","SESSION-0000020","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1291,,"2025-11-13T07:04:48.617Z","2025-11-26T12:04:48.730Z"
"cmifyj84b0jf62o7guumk6c31","cmifyisli002q2o7go63ic6bo","SESSION-0000020","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1724,,"2025-11-17T10:04:48.617Z","2025-11-26T12:04:48.731Z"
"cmifyj84c0jf82o7gunyf0c8k","cmifyislj002r2o7gpfmyan1w","SESSION-0000020","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1551,2,"2025-11-25T08:04:48.617Z","2025-11-26T12:04:48.732Z"
"cmifyj84d0jfa2o7g1933uioe","cmifyislk002s2o7gjrbsb626","SESSION-0000021","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",732,5,"2025-11-17T07:04:48.617Z","2025-11-26T12:04:48.733Z"
"cmifyj84e0jfc2o7gayjjewih","cmifyislk002t2o7gij5ibbda","SESSION-0000021","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1484,4,"2025-11-06T05:04:48.617Z","2025-11-26T12:04:48.734Z"
"cmifyj84f0jfe2o7gd749ds1d","cmifyisll002u2o7g7vakh7hf","SESSION-0000021","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1338,,"2025-11-01T06:04:48.617Z","2025-11-26T12:04:48.735Z"
"cmifyj84g0jfg2o7gujv7tq64","cmifyislm002v2o7gw159j5m7","SESSION-0000021","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1208,5,"2025-11-21T10:04:48.617Z","2025-11-26T12:04:48.736Z"
"cmifyj84h0jfi2o7geox9bmaa","cmifyisln002w2o7g0d4feq5e","SESSION-0000021","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",680,,"2025-11-21T22:04:48.617Z","2025-11-26T12:04:48.738Z"
"cmifyj84j0jfk2o7glrizl650","cmifyislp002x2o7ggl4ynqxl","SESSION-0000022","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1365,2,"2025-10-31T17:04:48.617Z","2025-11-26T12:04:48.739Z"
"cmifyj84k0jfm2o7g1lv1u4bs","cmifyislq002y2o7gbh9ga0u5","SESSION-0000022","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2759,4,"2025-10-28T07:04:48.617Z","2025-11-26T12:04:48.740Z"
"cmifyj84l0jfo2o7gk3c4kxho","cmifyislr002z2o7g55he6svc","SESSION-0000022","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2492,1,"2025-11-06T21:04:48.617Z","2025-11-26T12:04:48.741Z"
"cmifyj84m0jfq2o7gpi8jqhny","cmifyisls00302o7gmn1iz2o8","SESSION-0000022","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""MALAM"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2058,1,"2025-11-05T07:04:48.617Z","2025-11-26T12:04:48.742Z"
